season,team,avg_class,freshman_min_pct,sophomore_min_pct,junior_min_pct,senior_min_pct,underclass_min_pct,player_count
2024,Illinois St.,3.461,18.0,0.0,0.0,82.0,18.0,15
2024,UT Arlington,2.911,17.7,9.6,36.6,36.0,27.3,14
2024,Furman,2.943,9.3,9.4,59.1,22.2,18.7,13
2024,Southeast Missouri St.,2.290,13.5,54.2,21.9,10.3,67.8,14
2024,Northern Iowa,2.497,11.5,27.4,61.1,0.0,38.9,13
2024,West Virginia,3.441,5.6,9.5,20.1,64.8,15.1,13
2024,Seton Hall,3.484,10.9,6.7,5.3,77.0,17.7,15
2024,St. John's,3.327,8.6,16.4,8.7,66.3,25.0,14
2024,Western Kentucky,3.407,8.7,0.0,33.3,58.0,8.7,15
2024,Delaware St.,2.634,20.2,18.0,40.1,21.8,38.2,15
2024,Purdue,2.854,10.3,39.8,4.1,45.8,50.1,17
2024,Southern Miss,3.713,0.0,1.6,25.6,72.8,1.6,14
2024,Appalachian St.,3.143,5.3,12.2,45.3,37.2,17.5,13
2024,Duquesne,2.983,15.1,28.2,0.1,56.6,43.3,17
2024,North Carolina Central,3.057,0.0,31.8,30.7,37.5,31.8,14
2024,UC Irvine,3.201,14.9,8.6,18.1,58.5,23.5,13
2024,Maine,3.158,1.7,16.6,45.7,35.9,18.4,13
2024,Utah,3.661,2.5,9.0,8.4,80.1,11.5,13
2024,Ohio,3.069,0.0,40.0,13.1,46.9,40.0,12
2024,East Texas A&M,2.804,11.6,25.8,33.0,29.5,37.5,15
2024,UC Davis,3.340,2.3,6.0,47.0,44.7,8.3,13
2024,Davidson,2.557,22.2,38.1,1.4,38.2,60.3,16
2024,Denver,3.064,11.9,13.0,31.9,43.2,24.9,15
2024,San Francisco,2.724,11.7,12.6,67.2,8.5,24.3,14
2024,SIU Edwardsville,3.206,1.1,10.2,55.7,33.0,11.3,14
2024,Ball St.,2.450,27.5,0.0,72.5,0.0,27.5,13
2024,SMU,3.481,0.0,9.3,33.3,57.4,9.3,14
2024,Saint Louis,2.658,20.5,21.0,30.7,27.8,41.5,13
2024,FIU,2.965,0.0,31.6,40.4,28.1,31.6,13
2024,Abilene Christian,3.163,3.7,22.3,28.0,46.0,26.0,14
2024,Cal St. Northridge,3.213,5.0,0.0,63.6,31.3,5.0,11
2024,Marshall,3.056,7.3,28.1,16.5,48.2,35.3,13
2024,North Dakota,2.725,1.0,48.7,27.1,23.2,49.7,12
2024,Monmouth,2.722,28.7,20.7,0.3,50.3,49.4,17
2024,Eastern Kentucky,3.286,0.2,34.3,2.1,63.4,34.5,13
2024,Wagner,2.596,6.7,28.1,64.1,1.1,34.8,12
2024,LSU,3.187,9.7,20.9,10.2,59.1,30.7,14
2024,Southern,3.108,10.9,4.3,47.8,37.0,15.2,15
2024,Elon,2.286,24.9,42.9,10.8,21.4,67.9,14
2024,Akron,3.582,1.1,14.5,9.4,75.0,15.6,13
2024,Eastern Illinois,3.020,1.3,16.6,61.0,21.2,17.9,15
2024,Oregon St.,2.328,12.9,60.3,8.0,18.9,73.2,13
2024,Villanova,3.490,0.0,20.6,9.8,69.6,20.6,12
2024,Tulsa,2.189,38.4,21.1,23.6,16.9,59.5,13
2024,Kennesaw St.,3.127,12.9,14.9,18.8,53.4,27.8,14
2024,St. Thomas,3.269,6.1,20.6,13.6,59.7,26.7,12
2024,Tulane,3.208,0.5,22.7,32.3,44.5,23.2,13
2024,Vanderbilt,2.679,26.2,26.6,0.5,46.8,52.7,17
2024,James Madison,3.276,7.5,11.8,26.4,54.3,19.2,15
2024,Texas A&M Corpus Chris,3.034,0.7,24.6,45.1,29.5,25.4,16
2024,UNC Asheville,3.858,0.0,2.5,9.1,88.4,2.6,14
2024,Colgate,2.899,16.9,25.7,7.8,49.6,42.7,15
2024,Rice,2.958,14.6,27.5,5.6,52.4,42.0,15
2024,Washington St.,2.718,27.8,10.3,24.2,37.7,38.1,13
2024,Charleston Southern,2.701,6.2,38.8,33.8,21.3,45.0,12
2024,Little Rock,3.369,17.5,0.1,10.3,72.1,17.6,14
2024,Jackson St.,3.220,1.3,7.4,59.2,32.0,8.7,15
2024,Oakland,3.274,0.2,8.6,54.8,36.4,8.8,14
2024,Michigan St.,3.076,11.9,21.2,14.2,52.7,33.1,14
2024,South Alabama,3.108,16.6,8.2,23.0,52.2,24.8,11
2024,Mississippi,3.429,3.0,12.4,23.2,61.4,15.4,13
2024,Auburn,3.075,10.4,9.7,42.1,37.9,20.0,17
2024,Arkansas,3.356,6.1,15.6,15.0,63.3,21.7,16
2024,Eastern Washington,2.856,20.4,0.0,53.1,26.5,20.4,12
2024,USC,2.707,23.7,19.3,19.7,37.3,43.0,14
2024,Yale,2.915,2.3,30.4,40.9,26.4,32.7,16
2024,Arizona,2.979,17.5,24.7,0.2,57.6,42.2,14
2024,Louisiana Monroe,3.063,0.4,31.8,28.7,39.0,32.3,14
2024,UNC Wilmington,3.348,0.0,23.4,18.4,58.2,23.4,13
2024,Loyola Marymount,3.620,2.5,0.3,29.9,67.3,2.8,13
2024,Gonzaga,2.724,20.6,2.2,61.3,15.9,22.8,12
2024,Toledo,2.164,41.8,0.0,58.2,0.0,41.8,12
2024,Wright St.,2.953,13.7,17.2,29.2,39.9,30.9,11
2024,Niagara,3.165,12.9,16.5,11.7,58.9,29.4,12
2024,Florida,2.705,17.7,23.3,29.8,29.2,41.0,15
2024,Western Carolina,3.392,5.3,15.0,14.9,64.8,20.3,11
2024,Tennessee Martin,3.328,0.1,0.0,67.1,32.9,0.1,13
2024,Belmont,2.446,12.2,59.4,0.0,28.4,71.6,11
2024,Austin Peay,3.252,16.5,6.8,11.7,65.0,23.3,13
2024,Illinois Chicago,3.027,2.0,32.7,26.1,39.3,34.6,14
2024,UMass Lowell,3.435,1.4,18.2,15.9,64.5,19.6,13
2024,Delaware,3.504,0.2,22.3,4.5,73.0,22.5,13
2024,Southern Illinois,3.160,10.8,7.9,36.0,45.3,18.6,13
2024,Green Bay,2.506,23.7,21.4,35.4,19.5,45.1,12
2024,Binghamton,3.366,10.6,8.6,14.3,66.5,19.2,13
2024,Wisconsin,2.692,13.5,17.9,54.6,14.0,31.4,15
2024,Jacksonville St.,3.250,2.5,4.5,58.5,34.5,7.0,14
2024,Iona,2.718,38.2,2.2,9.2,50.4,40.4,13
2024,North Carolina A&T,1.990,34.1,39.6,19.6,6.8,73.6,12
2024,Massachusetts,2.375,34.1,22.5,15.3,28.1,56.6,15
2024,Youngstown St.,3.504,5.6,12.0,8.9,73.5,17.6,11
2024,Minnesota,2.493,15.8,26.6,50.0,7.5,42.4,15
2024,San Jose St.,2.622,18.4,15.4,51.8,14.4,33.8,14
2024,Florida Atlantic,3.199,0.2,15.7,48.0,36.0,15.9,14
2024,Fairleigh Dickinson,2.872,16.2,23.9,16.4,43.5,40.1,14
2024,Illinois,3.439,5.8,11.6,15.5,67.1,17.4,13
2024,VCU,3.039,12.0,29.6,0.9,57.5,41.6,12
2024,Weber St.,3.032,9.4,4.6,59.5,26.5,13.9,13
2024,Rhode Island,2.322,26.7,14.5,58.8,0.0,41.2,14
2024,Creighton,3.327,7.4,13.5,18.1,61.0,20.9,11
2024,Nicholls St.,3.253,0.0,8.5,57.8,33.7,8.5,12
2024,Pepperdine,2.414,19.2,32.6,35.7,12.4,51.8,14
2024,Houston,3.288,7.9,16.7,14.1,61.3,24.6,12
2024,Alabama,3.102,20.1,12.9,3.7,63.3,33.0,13
2024,Longwood,3.322,10.7,10.2,15.2,63.9,20.9,14
2024,USC Upstate,2.922,2.6,36.2,27.7,33.6,38.8,14
2024,Bowling Green,3.561,3.6,6.6,19.8,70.0,10.3,13
2024,Prairie View A&M,3.538,6.1,6.8,14.4,72.7,12.9,15
2024,Bucknell,2.821,4.4,32.4,40.0,23.3,36.7,13
2024,Georgia St.,3.095,0.6,24.5,39.6,35.3,25.1,14
2024,Rider,3.479,12.0,4.9,6.4,76.8,16.9,14
2024,Cal Baptist,2.975,5.8,25.7,33.9,34.7,31.5,14
2024,Central Arkansas,2.437,25.2,30.6,19.5,24.7,55.8,14
2024,UC Riverside,2.387,25.8,28.4,26.9,18.8,54.3,12
2024,Alabama A&M,2.878,17.6,13.6,32.1,36.7,31.2,16
2024,Samford,3.099,16.7,9.7,20.6,53.0,26.4,18
2024,Butler,3.356,10.1,8.9,16.4,64.7,19.0,14
2024,Bethune Cookman,2.838,1.4,50.5,11.1,37.1,51.9,14
2024,Liberty,2.890,2.0,33.2,38.5,26.3,35.2,12
2024,Saint Joseph's,2.411,31.1,14.1,37.5,17.3,45.2,15
2024,Georgia,2.985,28.6,0.0,15.5,55.8,28.6,14
2024,Canisius,2.912,0.0,32.5,43.8,23.7,32.5,13
2024,Georgia Tech,2.547,29.3,9.7,37.9,23.1,39.0,14
2024,Eastern Michigan,2.431,13.8,29.3,56.9,0.0,43.1,15
2024,Providence,2.682,16.6,29.4,23.2,30.8,46.0,13
2024,Coppin St.,2.263,48.6,0.6,26.6,24.2,49.3,16
2024,Pacific,3.151,7.4,19.0,24.8,48.9,26.4,14
2024,Incarnate Word,2.853,9.6,13.2,59.7,17.6,22.7,14
2024,Western Illinois,3.461,0.9,8.6,34.1,56.5,9.5,15
2024,Kentucky,1.986,57.3,14.8,0.0,27.9,72.1,16
2024,Syracuse,2.085,0.0,91.5,8.5,0.0,91.5,13
2024,UC Santa Barbara,2.616,13.7,26.4,44.7,15.3,40.0,16
2024,Fresno St.,3.661,3.4,1.1,21.5,74.0,4.5,14
2024,Central Michigan,2.640,14.5,24.1,44.4,17.1,38.6,11
2024,Chattanooga,2.673,16.2,41.0,2.3,40.6,57.2,13
2024,Drake,2.569,23.5,16.5,39.6,20.4,40.0,12
2024,Virginia,2.641,14.0,41.2,11.5,33.3,55.2,13
2024,New Orleans,3.196,12.6,8.6,25.3,53.4,21.3,14
2024,Maryland,2.806,26.0,7.6,26.2,40.2,33.6,13
2024,DePaul,3.123,7.9,31.0,2.2,59.0,38.8,13
2024,Stonehill,2.711,24.1,23.3,10.0,42.6,47.4,16
2024,Gardner Webb,3.392,7.9,1.5,34.3,56.4,9.3,12
2024,UMBC,2.379,28.7,20.5,35.0,15.8,49.2,14
2024,Drexel,3.398,1.6,23.8,7.8,66.8,25.4,13
2024,Boston College,2.766,8.9,32.3,32.0,26.8,41.2,15
2024,Loyola MD,2.756,6.3,33.3,38.9,21.5,39.6,13
2024,Xavier,2.777,29.5,17.0,0.0,53.6,46.4,13
2024,Lipscomb,2.683,24.0,6.8,46.1,23.1,30.8,14
2024,Wake Forest,2.716,12.8,20.8,48.2,18.1,33.7,16
2024,Connecticut,2.710,23.0,26.0,8.0,43.0,49.0,14
2024,Oklahoma St.,2.447,37.2,13.9,15.8,33.0,51.1,14
2024,Presbyterian,3.157,9.8,0.0,54.9,35.3,9.8,12
2024,IU Indy,3.044,1.0,34.3,24.0,40.7,35.3,14
2024,Oklahoma,2.961,4.4,28.6,33.5,33.5,33.0,14
2024,William & Mary,2.515,7.3,43.1,40.2,9.4,50.5,14
2024,Temple,3.041,10.9,0.1,63.1,25.9,11.0,14
2024,Iowa,2.718,26.1,17.3,15.4,41.2,43.4,15
2024,Sam Houston St.,3.174,0.6,5.7,69.2,24.4,6.4,14
2024,Wyoming,3.201,15.3,14.0,6.1,64.6,29.3,12
2024,Alabama St.,2.891,0.0,30.7,49.5,19.8,30.7,15
2024,Central Connecticut,3.620,0.1,0.8,36.1,63.0,0.9,14
2024,Mount St. Mary's,2.853,28.1,10.5,9.2,52.2,38.7,14
2024,East Tennessee St.,2.754,9.5,20.9,54.3,15.3,30.4,12
2024,Montana St.,3.202,0.0,12.9,53.9,33.2,12.9,12
2024,Tennessee,3.259,5.0,6.5,46.3,42.3,11.5,16
2024,North Alabama,3.197,4.2,14.9,38.1,42.9,19.0,15
2024,Queens,2.721,19.6,6.7,55.6,18.1,26.3,12
2024,Campbell,2.829,5.5,39.7,21.2,33.6,45.2,12
2024,Marist,2.258,27.9,38.2,14.2,19.8,66.1,13
2024,Navy,2.375,14.0,44.7,31.1,10.2,58.7,17
2024,Stephen F. Austin,3.014,0.3,16.1,65.5,18.1,16.4,15
2024,Colorado,3.215,16.5,2.4,24.2,56.9,18.9,15
2024,Stetson,3.055,14.4,5.1,41.2,39.4,19.5,16
2024,Wofford,2.331,21.2,24.6,54.3,0.0,45.7,12
2024,Miami FL,2.544,17.7,10.2,72.1,0.0,27.9,13
2024,San Diego,2.425,36.4,3.0,42.2,18.4,39.5,15
2024,La Salle,2.819,11.6,24.4,34.5,29.5,36.0,13
2024,Florida A&M,3.122,15.8,11.2,18.0,55.0,27.0,15
2024,Texas St.,2.700,10.4,28.9,41.1,19.6,39.3,12
2024,Idaho,2.629,19.1,11.0,57.6,12.2,30.2,14
2024,Holy Cross,2.397,39.5,14.0,13.6,32.8,53.6,15
2024,Chicago St.,2.721,1.6,24.6,73.8,0.0,26.2,12
2024,Northern Arizona,2.491,8.7,33.6,57.7,0.0,42.3,13
2024,Dayton,2.757,3.3,17.9,78.7,0.1,21.1,16
2024,Utah Tech,2.517,19.5,9.2,71.3,0.0,28.7,14
2024,East Carolina,2.678,7.1,19.7,71.6,1.6,26.8,15
2024,Bellarmine,2.903,0.0,44.3,21.1,34.6,44.3,11
2024,Saint Peter's,2.802,9.2,36.4,19.3,35.0,45.6,11
2024,Marquette,2.899,9.0,21.6,39.8,29.5,30.6,15
2024,Northern Kentucky,2.952,15.5,24.2,9.9,50.4,39.7,12
2024,Notre Dame,1.743,48.6,34.6,10.8,6.1,83.2,16
2024,Siena,1.748,31.8,61.7,6.3,0.2,93.5,15
2024,Lafayette,2.644,26.9,8.4,38.1,26.6,35.3,14
2024,Miami OH,2.409,40.4,15.3,7.1,37.1,55.8,15
2024,Valparaiso,2.097,40.3,19.0,31.4,9.3,59.3,12
2024,Northwestern St.,2.710,14.6,9.7,65.8,9.9,24.3,15
2024,High Point,2.281,19.9,33.1,46.0,1.0,53.0,14
2024,American,2.960,19.3,15.9,14.2,50.6,35.2,16
2024,Milwaukee,2.850,5.5,18.7,61.1,14.7,24.2,15
2024,Bradley,3.088,16.4,6.5,29.0,48.1,22.9,14
2024,North Dakota St.,2.507,15.8,34.4,33.0,16.7,50.2,12
2024,VMI,2.045,52.0,14.6,10.3,23.1,66.6,12
2024,Boston University,2.291,28.5,33.9,17.8,19.9,62.3,15
2024,Lehigh,2.644,28.6,10.3,29.2,31.9,38.9,16
2024,Army,2.555,36.9,2.7,28.3,32.1,39.6,23
2024,Mississippi Valley St.,3.662,3.3,0.0,23.9,72.8,3.3,17
2024,Sacramento St.,2.266,37.8,11.4,37.2,13.6,49.2,12
2024,Brown,3.021,1.1,21.5,51.4,25.9,22.7,17
2024,Harvard,2.134,33.3,28.8,29.1,8.8,62.1,14
2024,Houston Christian,2.759,16.3,11.7,51.6,20.3,28.1,14
2024,Dartmouth,2.923,5.0,32.1,28.6,34.3,37.0,15
2024,Cornell,2.953,11.3,23.5,23.9,41.4,34.8,19
2024,Maryland Eastern Shore,2.439,1.2,53.7,45.1,0.0,54.9,13
2024,Penn,2.437,33.7,9.6,36.0,20.7,43.3,15
2024,Troy,2.484,32.2,15.3,24.5,28.0,47.5,14
2024,Columbia,2.726,2.1,44.0,33.1,20.8,46.1,13
2024,Princeton,2.719,10.8,40.0,15.5,33.6,50.9,14
2024,Nebraska Omaha,2.732,12.3,15.4,59.2,13.1,27.7,12
2024,Lamar,2.919,0.1,32.0,43.8,24.1,32.1,13
2024,Air Force,2.570,6.4,30.2,63.4,0.0,36.6,14
2024,Saint Francis,1.327,67.4,32.4,0.1,0.0,99.9,14
2025,Le Moyne,2.911,8.6,28.1,26.9,36.4,36.7,15
2025,Texas St.,3.527,0.0,12.9,21.6,65.6,12.9,13
2025,Nevada,3.318,0.0,25.9,16.5,57.7,25.9,12
2025,VCU,3.234,16.7,8.5,9.4,65.4,25.2,12
2025,Charlotte,3.487,3.2,2.1,37.6,57.1,5.3,14
2025,Morgan St.,3.444,2.7,7.2,33.3,56.8,9.8,15
2025,Norfolk St.,3.603,1.2,10.1,15.8,72.9,11.4,12
2025,Xavier,3.524,0.0,15.6,16.4,68.0,15.6,15
2025,Bethune Cookman,3.418,0.0,6.7,44.9,48.4,6.7,14
2025,Northwestern,3.211,12.7,3.1,34.8,49.5,15.7,14
2025,Arkansas St.,3.087,2.5,24.8,34.2,38.5,27.3,15
2025,Towson,2.968,8.1,23.8,31.4,36.7,31.8,12
2025,Portland,2.308,41.9,11.3,20.9,25.9,53.2,14
2025,Cleveland St.,3.059,16.2,5.3,35.0,43.6,21.5,13
2025,Southern Miss,3.498,9.3,0.0,22.3,68.4,9.3,16
2025,Quinnipiac,2.998,17.5,12.4,22.8,47.3,29.9,13
2025,Cincinnati,3.084,6.0,19.1,35.5,39.5,25.1,13
2025,Texas Southern,3.595,0.0,0.0,40.5,59.5,0.0,15
2025,Stetson,2.825,17.0,17.3,31.7,33.9,34.3,14
2025,Southern Illinois,2.338,19.0,42.7,23.9,14.5,61.6,11
2025,Memphis,3.503,0.7,23.8,0.0,75.5,24.5,11
2025,Ball St.,3.402,3.1,10.7,29.3,57.0,13.7,13
2025,Weber St.,2.939,22.2,14.0,11.6,52.2,36.2,13
2025,UMKC,3.060,7.6,26.7,17.9,47.8,34.3,12
2025,Wyoming,3.119,0.0,24.7,38.7,36.6,24.7,14
2025,Arkansas Pine Bluff,2.633,22.7,0.0,68.5,8.8,22.7,15
2025,Mississippi Valley St.,3.353,5.5,0.0,48.1,46.4,5.5,16
2025,Western Kentucky,3.657,5.8,4.9,7.1,82.2,10.7,13
2025,Montana St.,3.577,0.0,0.1,42.1,57.8,0.1,14
2025,UNLV,3.001,8.6,24.0,26.1,41.3,32.6,14
2025,New Mexico St.,3.542,8.5,4.5,11.2,75.8,13.0,14
2025,UC Irvine,2.835,26.8,15.0,5.9,52.2,41.9,14
2025,BYU,2.825,21.7,4.6,43.3,30.4,26.3,16
2025,DePaul,3.056,3.0,27.2,31.0,38.8,30.2,12
2025,Saint Louis,3.071,11.3,21.7,15.4,51.5,33.0,15
2025,Purdue Fort Wayne,3.255,4.8,11.1,37.9,46.2,15.9,12
2025,Hampton,2.804,18.6,13.3,37.1,30.9,31.9,15
2025,Wagner,3.354,10.2,0.0,34.2,55.7,10.2,12
2025,San Jose St.,3.109,11.5,12.6,29.5,46.4,24.1,11
2025,Tulsa,2.957,12.0,15.7,36.9,35.4,27.7,15
2025,Cal Poly,3.090,25.3,2.2,10.7,61.8,27.5,16
2025,Cal St. Northridge,3.475,0.3,14.1,23.2,62.3,14.5,13
2025,Iowa St.,3.389,1.8,12.0,31.6,54.6,13.8,14
2025,Hawaii,3.092,9.1,22.5,18.6,49.8,31.6,14
2025,James Madison,3.103,0.3,29.1,30.8,39.9,29.3,16
2025,Clemson,3.504,5.9,2.1,27.8,64.3,8.0,15
2025,Florida Atlantic,2.743,12.7,23.8,39.8,23.6,36.6,12
2025,East Tennessee St.,3.446,0.0,14.8,25.7,59.4,14.8,14
2025,Gonzaga,3.516,0.9,22.1,1.4,75.6,23.0,14
2025,UNC Wilmington,3.553,0.3,0.1,43.6,56.0,0.4,13
2025,FIU,2.854,17.3,0.0,62.8,19.9,17.3,16
2025,Duke,1.961,52.4,6.8,33.0,7.8,59.3,15
2025,Indiana,3.062,6.2,32.9,9.4,51.5,39.1,13
2025,Oregon,3.450,1.1,25.8,0.2,72.9,26.9,16
2025,Stony Brook,2.834,19.3,7.4,44.0,29.3,26.7,11
2025,Middle Tennessee,3.455,9.8,6.6,11.9,71.7,16.4,15
2025,Gardner Webb,3.079,9.7,25.6,12.0,52.7,35.2,14
2025,George Washington,2.493,17.9,37.7,21.5,22.8,55.6,15
2025,Illinois Chicago,3.300,0.0,21.3,27.3,51.4,21.3,12
2025,Green Bay,2.158,34.9,27.3,25.0,12.9,62.1,15
2025,North Florida,2.843,15.4,29.6,10.3,44.7,45.0,11
2025,Northwestern St.,3.008,3.5,4.6,79.5,12.4,8.1,14
2025,North Carolina A&T,2.238,9.1,59.5,29.8,1.6,68.6,13
2025,USC,3.241,18.2,3.1,15.2,63.6,21.3,17
2025,Morehead St.,3.291,0.0,17.5,36.0,46.6,17.5,13
2025,South Carolina,3.057,4.1,34.4,13.1,48.4,38.5,13
2025,Loyola Marymount,3.437,0.0,20.4,15.6,64.1,20.4,13
2025,UNC Greensboro,3.550,0.0,2.4,40.2,57.4,2.4,15
2025,Detroit Mercy,2.021,55.4,0.0,31.5,13.0,55.5,17
2025,South Carolina St.,2.854,17.5,27.7,6.6,48.2,45.2,15
2025,Jackson St.,2.824,20.0,13.3,31.1,35.7,33.3,15
2025,UT Rio Grande Valley,3.410,9.5,7.1,16.1,67.2,16.7,17
2025,Nebraska,3.484,0.0,14.5,22.7,62.8,14.5,13
2025,UT Arlington,3.495,1.4,6.2,33.8,58.6,7.6,13
2025,Houston,3.288,3.1,12.0,38.0,47.0,15.1,12
2025,Longwood,2.987,0.1,42.6,15.9,41.5,42.7,16
2025,Texas,3.185,18.2,4.1,18.7,59.0,22.3,14
2025,Indiana St.,2.625,22.1,31.5,8.1,38.3,53.6,14
2025,Kansas,3.526,9.8,0.0,17.9,72.3,9.8,16
2025,Oklahoma St.,3.509,0.7,13.4,20.2,65.7,14.1,15
2025,San Diego St.,2.612,15.7,45.3,1.0,38.0,61.0,14
2025,Long Beach St.,2.737,24.6,17.7,17.1,40.6,42.3,14
2025,Louisville,3.556,6.7,11.8,0.8,80.8,18.4,15
2025,UAB,3.716,0.3,0.5,26.4,72.8,0.8,13
2025,Incarnate Word,3.144,13.0,19.0,8.5,59.4,32.0,15
2025,Rider,3.026,14.3,16.6,21.3,47.8,30.9,15
2025,Syracuse,3.181,17.5,0.0,29.5,53.1,17.5,16
2025,Pittsburgh,2.859,15.0,17.0,35.0,33.0,32.0,13
2025,UNC Asheville,3.221,11.9,21.1,0.0,67.0,33.0,13
2025,Utah St.,3.078,6.9,33.6,4.1,55.3,40.6,13
2025,Delaware St.,3.247,5.2,23.1,13.6,58.1,28.3,14
2025,Utah Tech,3.282,12.4,10.4,13.7,63.5,22.8,14
2025,Northern Colorado,3.479,1.1,4.1,40.5,54.3,5.2,12
2025,Samford,2.642,2.0,47.2,35.4,15.4,49.2,15
2025,Florida Gulf Coast,2.745,10.3,47.4,0.0,42.4,57.6,12
2025,Vermont,3.282,7.3,8.8,32.4,51.5,16.1,12
2025,North Carolina,2.625,25.2,14.0,33.8,27.0,39.2,14
2025,Eastern Michigan,3.216,9.0,16.7,17.9,56.4,25.7,13
2025,Drake,3.218,6.1,15.1,29.7,49.1,21.2,10
2025,West Virginia,2.882,20.9,24.5,0.0,54.6,45.4,12
2025,High Point,3.448,4.3,12.3,17.7,65.7,16.6,18
2025,Texas Tech,2.949,14.5,23.8,14.0,47.7,38.3,13
2025,Bryant,3.501,0.5,11.6,25.1,62.7,12.1,12
2025,California,2.784,15.3,16.3,42.9,25.4,31.7,16
2025,Wisconsin,3.227,6.6,26.0,5.5,61.9,32.6,17
2025,Missouri,3.198,8.1,19.4,17.2,55.3,27.5,16
2025,Kent St.,3.378,0.0,25.4,11.4,63.2,25.4,12
2025,Liberty,2.771,2.9,0.2,67.6,17.8,3.1,15
2025,North Texas,3.749,0.4,0.1,23.7,75.8,0.5,14
2025,Elon,2.725,8.3,37.7,27.2,26.8,46.0,13
2025,UTSA,2.940,5.6,19.7,50.0,24.8,25.2,16
2025,Winthrop,3.408,9.6,5.6,19.0,65.7,15.3,15
2025,Richmond,2.974,2.0,32.5,31.6,33.9,34.5,13
2025,Grand Canyon,3.472,3.0,12.1,19.5,65.3,15.1,13
2025,East Carolina,3.588,2.4,2.4,29.2,66.0,4.8,14
2025,Montana,3.013,3.8,31.8,23.7,40.7,35.6,13
2025,Oklahoma,3.250,21.6,5.0,0.1,73.3,26.6,13
2025,Butler,3.333,1.8,22.1,17.2,58.9,23.9,11
2025,TCU,2.653,31.1,14.5,12.5,41.9,45.6,15
2025,Villanova,3.458,8.3,14.7,0.0,77.0,23.0,12
2025,Ohio St.,2.599,17.9,29.6,27.0,25.4,47.6,15
2025,Wichita St.,3.810,1.0,1.3,13.2,84.4,2.4,13
2025,Ohio,3.030,8.9,12.4,45.5,33.2,21.3,12
2025,Howard,3.264,20.3,0.0,12.6,67.1,20.3,13
2025,Temple,2.706,18.7,25.9,21.6,33.8,44.5,16
2025,Southeastern Louisiana,2.977,14.8,15.2,27.4,42.6,30.1,14
2025,Tennessee St.,2.970,2.9,22.0,50.1,24.9,25.0,15
2025,Georgia Tech,2.537,22.3,32.5,14.3,30.9,54.8,14
2025,Oral Roberts,2.844,19.1,21.2,16.0,43.7,40.3,12
2025,Queens,3.104,15.8,17.3,7.5,59.3,33.2,14
2025,Marshall,3.587,3.6,7.2,16.1,73.1,10.8,15
2025,Auburn,3.551,13.9,0.3,2.5,83.3,14.3,15
2025,Youngstown St.,3.268,3.3,13.8,35.9,47.1,17.0,12
2025,Cal St. Bakersfield,3.200,0.3,19.1,40.8,39.7,19.4,13
2025,Little Rock,3.017,6.9,22.5,32.6,38.0,29.4,12
2025,Washington,3.047,15.7,17.6,13.1,53.7,33.3,13
2025,Mercer,3.334,12.6,5.5,17.6,64.2,18.2,12
2025,Seton Hall,2.545,13.7,44.2,16.0,26.1,57.9,14
2025,St. Bonaventure,2.379,29.2,19.3,36.1,15.5,48.4,14
2025,Kennesaw St.,2.234,44.0,8.1,28.5,19.4,52.0,12
2025,Georgia St.,3.035,19.9,18.4,0.0,61.7,38.3,15
2025,Rice,3.390,3.1,4.7,42.4,49.8,7.8,14
2025,Rutgers,2.275,47.4,8.8,12.7,31.1,56.2,14
2025,South Florida,2.995,12.0,23.1,18.3,46.6,35.1,12
2025,Illinois St.,2.695,8.2,50.0,5.9,35.9,58.2,12
2025,Davidson,2.694,11.6,36.4,23.0,29.0,48.0,14
2025,UMass Lowell,3.512,16.3,0.0,0.0,83.7,16.3,13
2025,Coastal Carolina,2.745,0.0,45.1,35.4,19.5,45.1,13
2025,North Carolina Central,3.469,0.0,0.0,53.0,46.9,0.0,14
2025,Lipscomb,3.586,0.0,8.0,25.3,66.6,8.0,15
2025,Northeastern,2.814,4.2,17.4,71.2,7.2,21.6,13
2025,Colorado St.,3.027,6.3,35.6,7.3,50.8,41.9,12
2025,Utah,3.122,0.9,29.5,26.1,43.5,30.4,15
2025,St. Thomas,2.794,23.6,10.8,28.2,37.4,34.4,14
2025,Portland St.,3.694,0.0,14.1,2.4,83.5,14.1,11
2025,Alabama,2.815,21.0,27.7,0.0,51.3,48.7,13
2025,SMU,2.902,11.2,24.8,26.5,37.4,36.0,13
2025,Seattle,3.163,9.5,5.4,44.5,40.6,14.9,12
2025,Albany,3.316,9.8,7.0,25.1,58.1,16.7,15
2025,Southern Utah,3.473,0.0,15.2,22.2,62.6,15.2,17
2025,Lafayette,2.324,31.1,32.4,9.6,26.9,63.4,14
2025,La Salle,2.986,14.6,17.2,23.1,45.0,31.8,14
2025,Arizona,2.820,9.9,26.0,36.3,27.8,35.9,20
2025,Kansas St.,3.307,4.8,6.1,42.7,46.4,10.9,14
2025,Wofford,3.084,16.0,12.0,19.7,52.3,28.0,12
2025,Miami FL,3.021,27.7,7.4,0.0,64.9,35.1,13
2025,East Texas A&M,2.997,3.2,25.1,40.4,31.3,28.3,13
2025,North Alabama,3.108,5.3,22.7,27.8,44.2,28.1,14
2025,St. John's,3.115,7.1,14.8,37.7,40.5,21.9,13
2025,Texas A&M,3.765,0.8,0.4,20.3,78.5,1.2,13
2025,Binghamton,3.230,0.0,30.8,15.4,53.8,30.8,13
2025,Oakland,3.345,6.5,16.3,13.5,63.7,22.7,14
