season,team,conference,wins,win_pct,losses,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,adj_offense_pctile,adj_defense_pctile,adj_margin_pctile,turnover_pct_pctile,off_rebound_pct_pctile,def_rebound_pct_pctile,ft_pct_pctile,scoring_balance,neutral_win_pct,road_win_pct,road_neutral_win_pct,defense_score,efficiency_score,guard_play_score,clutch_score,rebounding_score,region_bias_score,consistency_score,committee_alignment_score,model_vs_committee_gap,cinderella_score,first_year_coach_flag,foul_dependence,pbp_composite,contender_score,upset_risk_score,expected_round,predicted_seed_line,slow_paced,fast_paced,title_darkhorse_flag,fraud_favorite_flag,dangerous_low_seed_flag,underseeded_flag,overseeded_flag,cinderella_flag,high_foul_dependence_flag,archetype,vuln_tags,strength_tags,explanation_summary
2026,South Alabama,11,21,0.656,11.0,-4.39,-6.76,74.6,69.8,66.0,34.8,20.7,22.2,8.7,26.9,8.7,72.6,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.35616438356165,31.917808219178085,58.082191780821915,0.821917808219178,91.36986301369862,10.0,97.53424657534246,,0.5,0.5,0.5,69.5,43.0,54.2,45.4,44.0,50.1,56.7,47.0,-4.0,55.7,0,22.2,50.0,51.7,48.1,Sweet 16,7,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,🔒 Solid D — won't give you easy baskets,South Alabama profiles as a Solid Tournament Team with a contender score of 51.7/100. Key strengths: elite defense. Model projects Sweet 16 exit.
2026,South Carolina,4,13,0.406,19.0,7.62,9.16,74.9,76.5,78.10000000000001,31.1,25.8,21.3,9.2,23.3,9.9,77.6,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.67123287671233,47.12328767123288,25.205479452054796,10.821917808219178,85.89041095890411,76.71232876712328,3.9726027397260277,,0.5,0.5,0.5,49.8,62.4,65.4,68.7,29.7,50.1,55.7,60.7,1.7,77.7,0,21.3,50.0,56.7,38.5,Sweet 16,6,False,False,False,False,True,False,False,False,False,Pace-and-Space Gunners,🧊 Shooter's curse — one cold night from three and they can't adjust,🎯 Ice at the stripe — won't blow leads at the line late | 💪 Proven in close games — knows how to finish,"South Carolina profiles as a Pace-and-Space Gunners with a contender score of 56.7/100. Key strengths: strong guard play, clutch performance. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]"
2026,South Carolina State,7,10,0.313,22.0,-21.79,-8.63,67.1,78.8,66.9,33.7,18.2,22.7,11.1,19.9,14.8,64.5,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47945205479452,92.05479452054794,98.63013698630137,97.94520547945206,42.87671232876713,99.72602739726028,94.52054794520548,,0.5,0.5,0.5,20.8,29.1,28.9,30.7,26.3,50.1,5.5,12.6,16.5,10.7,0,22.7,50.0,25.6,74.3,R64,13,False,False,False,False,False,True,False,False,True,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,"South Carolina State profiles as a Solid Tournament Team with a contender score of 25.6/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects R64 exit."
2026,South Carolina Upstate,5,13,0.406,19.0,-10.24,-5.55,74.2,73.7,68.5,32.800000000000004,22.0,19.8,11.1,25.7,12.5,72.5,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.17808219178082,61.09589041095891,80.27397260273973,76.71232876712328,42.87671232876713,23.56164383561644,85.75342465753425,,0.5,0.5,0.5,49.0,37.3,34.5,36.4,56.7,50.1,22.6,27.2,10.1,30.9,0,19.8,50.0,40.0,62.4,R32,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,South Carolina Upstate profiles as a Solid Tournament Team with a contender score of 40.0/100. Watch out for: poor clutch metrics. Model projects R32 exit.
2026,South Dakota,8,16,0.5,16.0,-8.6,-4.88,79.6,80.2,73.7,33.2,21.0,26.4,10.7,23.7,11.8,78.1,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.657534246575345,93.15068493150685,74.79452054794521,57.80821917808219,53.83561643835616,67.12328767123287,37.945205479452056,,0.5,0.5,0.5,30.9,39.6,49.5,52.2,37.6,50.1,33.3,34.5,5.1,41.8,0,26.4,50.0,40.1,57.7,R32,9,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses | 🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,South Dakota profiles as a Solid Tournament Team with a contender score of 40.1/100. Watch out for: defensive vulnerability. Model projects R32 exit.
2026,South Dakota State,7,14,0.438,18.0,-3.09,-2.95,75.4,72.8,71.1,34.4,23.3,17.8,10.9,26.4,11.1,74.5,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.43835616438356,45.75342465753425,53.97260273972603,39.58904109589041,48.35616438356165,15.479452054794521,63.561643835616444,,0.5,0.5,0.5,59.7,47.7,50.6,48.2,62.3,50.1,40.5,42.1,5.6,56.2,0,17.8,50.0,51.3,50.0,Sweet 16,8,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,,South Dakota State profiles as a Solid Tournament Team with a contender score of 51.3/100. Model projects Sweet 16 exit.
2026,South Florida,15,25,0.758,8.0,13.29,2.6,87.7,75.5,74.4,33.2,29.0,27.1,15.5,27.2,11.2,88.5,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73972602739726,55.47945205479452,14.246575342465754,42.465753424657535,0.821917808219178,6.575342465753424,28.767123287671232,,0.5,0.5,0.5,57.7,63.9,55.2,57.1,94.8,50.1,87.9,78.9,-15.0,63.9,0,27.1,50.0,65.8,38.4,Elite 8,4,False,False,True,False,True,False,False,False,True,Glass & Paint,🧊 Shooter's curse — one cold night from three and they can't adjust,🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,South Florida profiles as a Glass & Paint with a contender score of 65.8/100. Key strengths: dominant rebounding. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]
2026,Southeast Missouri State,14,20,0.606,13.0,-6.85,-7.82,74.5,70.6,69.6,30.3,21.2,22.4,9.9,24.1,11.8,72.2,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68493150684931,39.58904109589041,67.94520547945206,57.80821917808219,73.97260273972603,57.397260273972606,75.34246575342466,,0.5,0.5,0.5,51.6,39.3,38.8,42.2,33.3,50.1,47.3,40.9,-1.6,38.3,0,22.4,50.0,42.6,56.8,R32,8,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,Southeast Missouri State profiles as a Solid Tournament Team with a contender score of 42.6/100. Model projects R32 exit.
2026,Southeastern Louisiana,6,9,0.29,22.0,-9.31,-2.84,65.0,70.5,68.4,28.3,21.3,21.3,10.2,21.8,12.4,64.1,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.16438356164385,28.904109589041095,77.3972602739726,73.97260273972603,67.26027397260273,93.83561643835617,87.12328767123287,,0.5,0.5,0.5,46.4,40.8,31.9,36.5,21.7,50.1,17.0,27.2,13.6,30.2,0,21.3,50.0,36.2,62.8,R64,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,Southeastern Louisiana profiles as a Solid Tournament Team with a contender score of 36.2/100. Watch out for: poor clutch metrics. Model projects R64 exit.
2026,Southern,11,17,0.5,17.0,-10.98,-6.95,79.6,77.9,69.8,34.9,20.0,24.3,11.7,23.8,11.9,77.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9041095890411,88.76712328767124,82.1917808219178,61.09589041095891,28.356164383561644,64.10958904109589,73.97260273972603,,0.5,0.5,0.5,32.7,35.6,44.1,42.0,48.6,50.1,28.9,30.7,4.9,25.6,0,24.3,50.0,38.0,62.5,R64,10,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,Southern profiles as a Solid Tournament Team with a contender score of 38.0/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,Southern California,7,18,0.563,14.0,10.58,11.16,78.6,77.9,72.39999999999999,31.4,19.8,26.0,11.4,25.1,12.5,81.9,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.356164383561644,54.794520547945204,19.45205479452055,76.71232876712328,34.24657534246575,37.26027397260274,52.87671232876713,,0.5,0.5,0.5,48.4,65.7,39.3,45.2,67.9,50.1,72.9,72.8,-7.1,38.0,0,26.0,50.0,56.8,46.8,Sweet 16,4,False,False,False,False,True,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,📐 Consistent — no random bad nights; you know what you're getting,Southern California profiles as a Solid Tournament Team with a contender score of 56.8/100. Key strengths: dominant rebounding. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,Southern Illinois,10,16,0.5,16.0,3.09,0.86,73.0,69.6,67.9,27.800000000000004,18.0,19.2,11.4,26.8,12.0,73.3,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.87671232876713,20.136986301369863,35.06849315068493,64.52054794520548,34.24657534246575,11.506849315068493,89.58904109589041,,0.5,0.5,0.5,66.9,57.0,33.7,37.3,73.8,50.1,57.2,57.7,-0.7,42.2,0,19.2,50.0,55.1,50.0,Sweet 16,6,False,False,False,False,True,False,False,False,False,Glass & Paint,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Solid D — won't give you easy baskets | 🪤 Trap the glass — extra possessions every single game,"Southern Illinois profiles as a Glass & Paint with a contender score of 55.1/100. Key strengths: elite defense, dominant rebounding. Watch out for: poor clutch metrics. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]"
2026,SIU Edwardsville,12,19,0.594,13.0,-8.46,-10.25,71.0,64.7,67.5,34.7,21.1,17.8,10.9,25.7,11.7,67.9,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.21917808219179,11.506849315068493,74.24657534246575,54.93150684931507,48.35616438356165,23.56164383561644,92.05479452054794,,0.5,0.5,0.5,68.5,35.7,41.5,38.2,55.4,50.1,42.4,34.6,1.1,44.7,0,17.8,50.0,46.4,55.6,R32,9,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,🔒 Solid D — won't give you easy baskets,SIU Edwardsville profiles as a Solid Tournament Team with a contender score of 46.4/100. Key strengths: elite defense. Watch out for: poor clutch metrics. Model projects R32 exit.
2026,Southern Indiana,4,7,0.233,23.0,-16.23,-8.98,68.7,73.7,65.60000000000001,31.0,24.4,22.1,13.2,24.3,12.0,66.0,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.28767123287672,67.12328767123287,93.42465753424658,64.52054794520548,5.47945205479452,52.73972602739726,98.08219178082192,,0.5,0.5,0.5,42.2,30.5,33.1,35.1,60.7,50.1,6.0,12.3,18.2,26.4,0,22.1,50.0,34.9,67.7,R64,13,False,False,False,False,False,True,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,Southern Indiana profiles as a Solid Tournament Team with a contender score of 34.9/100. Watch out for: poor clutch metrics. Model projects R64 exit.
2026,Southern Methodist,8,20,0.606,13.0,17.27,10.66,84.2,77.6,74.1,37.4,22.6,19.2,12.3,25.4,11.3,87.4,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.342465753424658,52.602739726027394,9.452054794520548,45.47945205479452,18.08219178082192,29.863013698630137,34.24657534246575,,0.5,0.5,0.5,53.8,68.3,58.8,55.1,79.8,50.1,82.4,79.5,-11.2,58.8,0,19.2,50.0,64.6,38.5,Elite 8,3,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,Southern Methodist profiles as a Solid Tournament Team with a contender score of 64.6/100. Key strengths: dominant rebounding. Model projects Elite 8 exit. [DANGEROUS LOW SEED]
2026,Southern Mississippi,9,19,0.543,16.0,-5.39,-4.51,74.7,73.9,73.3,30.0,17.1,24.5,11.3,25.4,12.9,73.3,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.87671232876713,59.589041095890416,61.64383561643836,84.24657534246576,36.71232876712329,29.863013698630137,42.054794520547944,,0.5,0.5,0.5,47.5,44.2,38.7,46.8,61.0,50.1,44.7,45.9,-1.7,41.4,0,24.5,50.0,46.4,55.2,R32,8,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,Southern Mississippi profiles as a Solid Tournament Team with a contender score of 46.4/100. Model projects R32 exit.
2026,Southern Utah,6,10,0.313,22.0,-9.19,-0.22,76.3,79.5,72.2,34.2,21.6,19.8,10.4,25.4,14.2,76.2,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.20547945205479,87.53424657534246,76.98630136986301,96.02739726027397,61.369863013698634,29.863013698630137,54.794520547945204,,0.5,0.5,0.5,36.5,43.6,38.1,41.6,46.8,50.1,18.5,32.0,11.6,27.7,0,19.8,50.0,39.2,61.5,R64,10,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,🔒 Defense travels — elite on any neutral floor,Southern Utah profiles as a Solid Tournament Team with a contender score of 39.2/100. Watch out for: defensive vulnerability. Model projects R64 exit.
2026,St. Bonaventure,4,17,0.5,17.0,2.4,1.67,76.4,74.5,74.4,37.4,18.9,17.8,11.8,23.5,11.4,76.9,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.917808219178085,49.04109589041096,36.986301369863014,48.08219178082192,27.123287671232877,73.15068493150685,28.767123287671232,,0.5,0.5,0.5,46.1,56.9,59.3,56.2,55.1,50.1,56.0,59.1,-2.2,56.8,0,17.8,50.0,54.5,45.2,Sweet 16,6,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,,St. Bonaventure profiles as a Solid Tournament Team with a contender score of 54.5/100. Model projects Sweet 16 exit.
2026,St. John's,18,28,0.824,6.0,22.42,10.83,81.6,70.0,72.7,33.2,20.8,25.8,13.1,25.6,10.5,84.8,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.767123287671232,8.493150684931507,4.383561643835616,22.876712328767123,7.123287671232877,25.753424657534246,49.86301369863014,,0.5,0.5,0.5,72.3,70.0,55.8,54.6,87.2,50.1,96.0,88.3,-18.3,68.4,0,25.8,50.0,68.5,33.6,Final Four,2,False,False,True,False,True,False,True,False,True,Glass & Paint,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor | 🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,"St. John's profiles as a Glass & Paint with a contender score of 68.5/100. Key strengths: elite defense, dominant rebounding. Model projects Final Four exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]"
2026,St. Thomas,12,24,0.727,9.0,3.27,-5.3,82.7,71.7,68.10000000000001,36.5,26.8,20.2,7.1,26.3,9.4,81.1,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.506849315068493,43.013698630136986,34.52054794520548,5.205479452054795,97.80821917808218,16.301369863013697,88.4931506849315,,0.5,0.5,0.5,63.9,51.2,57.6,47.1,43.7,50.1,74.9,61.3,-10.1,53.9,0,20.2,50.0,55.7,44.3,Sweet 16,6,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,🔒 Solid D — won't give you easy baskets | 📐 Consistent — no random bad nights; you know what you're getting,St. Thomas profiles as a Solid Tournament Team with a contender score of 55.7/100. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,Stanford,9,20,0.625,12.0,12.55,9.27,76.0,72.7,73.1,35.6,25.9,20.9,11.2,22.5,10.6,78.8,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.917808219178085,21.78082191780822,16.43835616438356,26.027397260273972,39.45205479452055,87.53424657534246,44.794520547945204,,0.5,0.5,0.5,55.0,65.1,59.8,55.4,48.6,50.1,79.7,75.3,-10.2,61.2,0,20.9,50.0,60.6,39.1,Elite 8,4,False,False,False,False,True,False,False,False,False,Solid Tournament Team,,📐 Consistent — no random bad nights; you know what you're getting,Stanford profiles as a Solid Tournament Team with a contender score of 60.6/100. Model projects Elite 8 exit. [DANGEROUS LOW SEED]
2026,Stephen F. Austin,20,28,0.848,5.0,4.06,-4.62,76.4,65.9,68.10000000000001,36.3,24.4,18.1,12.5,24.8,9.2,75.0,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.87671232876713,10.136986301369863,30.684931506849317,3.5616438356164384,13.972602739726028,42.6027397260274,88.4931506849315,,0.5,0.5,0.5,70.3,53.3,57.9,47.4,72.9,50.1,80.7,66.0,-12.7,57.0,0,18.1,50.0,61.2,41.8,Elite 8,5,False,False,False,False,True,False,False,False,False,Glass & Paint,,🔒 Solid D — won't give you easy baskets | 🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,"Stephen F. Austin profiles as a Glass & Paint with a contender score of 61.2/100. Key strengths: elite defense, dominant rebounding. Model projects Elite 8 exit. [DANGEROUS LOW SEED]"
2026,Stetson,7,12,0.364,21.0,-12.7,-4.7,73.7,79.7,68.10000000000001,36.3,25.5,18.5,9.5,23.3,12.5,72.3,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.86301369863014,91.0958904109589,85.47945205479452,76.71232876712328,80.0,76.71232876712328,88.4931506849315,,0.5,0.5,0.5,27.8,36.6,39.6,35.7,20.3,50.1,16.6,25.0,11.6,16.9,0,18.5,50.0,31.9,66.8,R64,11,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🔓 Below-average defense — can be carved up by quality offenses,🔒 Defense travels — elite on any neutral floor,"Stetson profiles as a Solid Tournament Team with a contender score of 31.9/100. Watch out for: poor clutch metrics, defensive vulnerability. Model projects R64 exit."
2026,Stonehill,8,12,0.364,21.0,-14.6,-9.28,66.4,68.6,68.60000000000001,32.2,23.3,16.4,10.0,27.5,13.0,63.6,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.43835616438356,28.904109589041095,90.95890410958904,86.16438356164383,72.05479452054794,4.657534246575342,84.52054794520548,,0.5,0.5,0.5,63.1,31.1,31.5,35.2,48.0,50.1,13.3,17.7,13.4,40.8,0,16.4,50.0,38.5,62.9,R64,12,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Solid D — won't give you easy baskets,Stonehill profiles as a Solid Tournament Team with a contender score of 38.5/100. Watch out for: poor clutch metrics. Model projects R64 exit.
2026,Stony Brook,9,17,0.531,15.0,-5.46,-3.69,71.7,71.2,72.2,34.9,27.2,16.7,10.3,24.4,11.2,70.6,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.08219178082192,35.06849315068493,61.917808219178085,42.465753424657535,64.10958904109589,50.136986301369866,54.794520547945204,,0.5,0.5,0.5,56.2,44.7,52.6,50.1,41.5,50.1,43.9,42.8,1.9,55.7,0,16.7,50.0,48.4,50.4,R32,8,False,False,False,False,False,False,False,False,False,Solid Tournament Team,,,Stony Brook profiles as a Solid Tournament Team with a contender score of 48.4/100. Model projects R32 exit.
2026,Syracuse,6,15,0.469,17.0,10.28,9.53,75.0,74.2,64.8,32.9,21.8,20.6,10.3,23.9,11.0,77.9,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61643835616438,27.808219178082194,20.54794520547945,37.534246575342465,64.10958904109589,60.95890410958904,98.9041095890411,,0.5,0.5,0.5,57.0,64.2,41.8,39.1,46.0,50.1,63.0,65.6,-1.4,38.2,0,20.6,50.0,54.5,47.7,Sweet 16,5,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,Syracuse profiles as a Solid Tournament Team with a contender score of 54.5/100. Watch out for: poor clutch metrics. Model projects Sweet 16 exit.
2026,Tarleton State,5,14,0.438,18.0,-4.76,-1.48,74.5,73.4,74.5,32.2,14.2,23.8,11.1,21.8,14.3,74.1,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.945205479452056,47.12328767123288,60.273972602739725,96.57534246575342,42.87671232876713,93.83561643835617,26.71232876712329,,0.5,0.5,0.5,37.8,47.6,40.4,49.0,36.1,50.1,36.8,42.0,5.6,39.7,0,23.8,50.0,42.7,56.0,R32,8,False,False,False,False,False,False,False,False,True,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,,Tarleton State profiles as a Solid Tournament Team with a contender score of 42.7/100. Watch out for: defensive vulnerability. Model projects R32 exit.
2026,Temple,8,16,0.5,16.0,1.04,-0.76,73.9,70.8,74.7,33.800000000000004,20.2,22.8,10.0,23.6,9.0,73.7,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.136986301369866,26.575342465753426,38.9041095890411,2.8767123287671232,72.05479452054794,69.72602739726027,24.246575342465754,,0.5,0.5,0.5,59.2,54.7,66.8,64.6,35.7,50.1,54.8,54.6,0.1,79.1,0,22.8,50.0,56.3,39.8,Sweet 16,7,False,False,False,False,True,False,False,False,True,Pace-and-Space Gunners,,💪 Proven in close games — knows how to finish,Temple profiles as a Pace-and-Space Gunners with a contender score of 56.3/100. Key strengths: strong guard play. Model projects Sweet 16 exit. [DANGEROUS LOW SEED]
2026,Tennessee,11,22,0.667,11.0,22.08,11.99,79.5,69.4,69.39999999999999,33.4,19.4,23.7,16.0,26.5,11.7,83.1,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.150684931506849,5.47945205479452,4.657534246575342,54.93150684931507,0.547945205479452,14.10958904109589,76.98630136986301,,0.5,0.5,0.5,72.5,70.6,42.8,42.2,94.2,50.1,89.6,84.9,-14.3,48.1,0,23.7,50.0,66.6,42.4,Elite 8,3,False,False,True,False,True,False,False,False,True,Glass & Paint,,🔒 Defense travels — elite on any neutral floor | 🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,"Tennessee profiles as a Glass & Paint with a contender score of 66.6/100. Key strengths: elite defense, dominant rebounding. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]"
2026,Tennessee State,15,23,0.719,9.0,-4.54,-8.68,80.5,73.3,76.5,33.1,19.2,21.3,13.0,25.0,12.2,77.9,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61643835616438,63.83561643835617,59.178082191780824,70.68493150684931,8.21917808219178,39.45205479452055,11.095890410958905,,0.5,0.5,0.5,45.4,40.9,51.4,57.3,70.9,50.1,59.8,46.5,-5.6,56.2,0,21.3,50.0,50.3,50.3,Sweet 16,8,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,Tennessee State profiles as a Solid Tournament Team with a contender score of 50.3/100. Key strengths: dominant rebounding. Model projects Sweet 16 exit.
2026,Tennessee Tech,8,13,0.419,18.0,-13.25,-7.89,73.3,74.5,75.9,31.5,21.6,20.6,10.9,25.3,13.3,70.9,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71232876712328,70.54794520547945,87.12328767123287,90.27397260273973,48.35616438356165,33.15068493150685,13.972602739726028,,0.5,0.5,0.5,42.4,33.4,43.8,53.4,49.5,50.1,19.4,22.0,11.4,51.6,0,20.6,50.0,39.7,58.9,R64,11,False,False,False,False,False,False,False,False,False,Solid Tournament Team,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Defense travels — elite on any neutral floor,Tennessee Tech profiles as a Solid Tournament Team with a contender score of 39.7/100. Model projects R64 exit.
2026,Tennessee-Martin,13,22,0.667,11.0,-5.92,-9.06,69.8,63.2,67.7,30.4,26.4,20.7,13.9,26.0,14.4,67.1,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.82191780821918,6.301369863013699,64.93150684931507,97.12328767123287,2.328767123287671,19.17808219178082,90.41095890410958,,0.5,0.5,0.5,67.0,39.0,26.1,31.9,79.5,50.1,53.4,42.8,-3.8,34.0,0,20.7,50.0,47.9,58.0,R32,8,False,False,False,False,False,False,False,False,False,Glass & Paint,🧊 Shooter's curse — one cold night from three and they can't adjust,🔒 Solid D — won't give you easy baskets | 🪤 Trap the glass — extra possessions every single game,"Tennessee-Martin profiles as a Glass & Paint with a contender score of 47.9/100. Key strengths: elite defense, dominant rebounding. Watch out for: poor clutch metrics. Model projects R32 exit."
2026,Texas,9,18,0.563,14.0,16.17,10.3,83.8,76.8,75.2,35.3,21.0,26.3,12.0,25.7,11.0,86.9,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.027397260273973,45.75342465753425,11.232876712328768,37.534246575342465,23.15068493150685,23.56164383561644,19.726027397260275,,0.5,0.5,0.5,58.2,67.4,61.5,60.3,79.4,50.1,77.8,75.1,-7.7,69.7,0,26.3,50.0,65.7,36.4,Elite 8,4,False,False,True,False,True,False,False,False,True,Pace-and-Space Gunners,,🪤 Trap the glass — extra possessions every single game | 📐 Consistent — no random bad nights; you know what you're getting,Texas profiles as a Pace-and-Space Gunners with a contender score of 65.7/100. Key strengths: dominant rebounding. Model projects Elite 8 exit. [DARKHORSE ALERT | DANGEROUS LOW SEED]
