season,team,conference,wins,losses,win_pct,adj_margin,strength_of_schedule,points_per_game,points_allowed_per_game,ft_pct,three_pt_pct,three_pa_rate,ft_rate,off_rebound_pct,def_rebound_pct,turnover_pct,adj_offense,adj_defense,coach,coach_years_at_school,coach_ncaa_games,coach_sweet16s,coach_finalfours,road_wins,road_losses,neutral_wins,neutral_losses,net_rank,quad1_wins,quad2_wins,tempo,opp_turnover_pct,opp_three_pt_pct,close_game_record,last10_win_pct,last10_adj_margin,avg_age,underclass_minutes_pct,freshman_minutes_pct,freshman_guard_minutes_pct,sophomore_minutes_pct,junior_minutes_pct,senior_minutes_pct,returning_starters,returning_minutes_pct,primary_guard_experience_score,backcourt_experience_score,frontcourt_experience_score,bench_minutes_pct,bench_points_pct,injury_flag,star_player_flag,chicago_guard_count,nyc_guard_count,indiana_guard_count,texas_big_count,southern_big_count,west_coast_wing_count,local_site_player_count,host_state_player_count,wab,barthag,eff_fg_pct,opp_eff_fg_pct,adj_offense_pctile,adj_defense_pctile,adj_margin_pctile,turnover_pct_pctile,off_rebound_pct_pctile,def_rebound_pct_pctile,ft_pct_pctile,scoring_balance,neutral_win_pct,road_win_pct,road_neutral_win_pct,defense_score,efficiency_score,guard_play_score,clutch_score,rebounding_score,region_bias_score,committee_alignment_score,model_vs_committee_gap,pbp_composite,contender_score,upset_risk_score,expected_round,predicted_seed_line,title_darkhorse_flag,fraud_favorite_flag,dangerous_low_seed_flag,underseeded_flag,overseeded_flag,model_rank
2026,Kansas State,3,12,135,0.375,7.6,10.87,79.6,81.8,71.0,35.9,41.1,26.6,29.3,33.7,17.5,112.5,104.9,,,,,,,,,,100.0,,,73.6,17.2,33.6,0.5,0.1,-12.8,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,0.689,53.1,52.1,26.71232876712329,42.19178082191781,26.575342465753426,71.78082191780823,49.45205479452055,11.78082191780822,64.52054794520548,,0.5,0.5,0.5,61.1,64.7,44.9,37.4,68.6,50.1,53.4,11.3,50.0,55.8,48.2,Sweet 16,7,False,False,True,False,False,125
2026,Cincinnati,9,18,51,0.545,17.3,9.97,73.1,67.6,68.10000000000001,33.5,43.9,29.4,30.9,27.0,16.9,111.0,93.7,,,,,,,,,,49.0,,,68.8,18.6,31.7,0.0,0.333,-3.9,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.8748,50.7,48.0,30.136986301369863,19.589041095890412,12.054794520547945,60.95890410958904,36.16438356164384,75.89041095890411,88.4931506849315,,0.5,0.5,0.5,62.3,81.3,39.1,21.8,55.0,50.1,76.9,4.4,50.0,55.7,48.8,Sweet 16,4,False,False,True,False,False,126
2026,East Tennessee State,13,23,77,0.676,-0.62,-7.31,77.6,69.3,74.4,34.2,21.6,19.4,9.3,24.4,10.2,75.4,71.5,,,,,,,,,,139.0,,,,,,0.5,0.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.95890410958904,6.8493150684931505,46.849315068493155,2.191780821917808,97.26027397260275,91.0958904109589,28.767123287671232,,0.5,0.5,0.5,59.8,63.1,66.7,56.8,15.3,50.1,46.7,16.4,50.0,55.5,38.7,Sweet 16,8,False,False,True,True,False,127
2026,Austin Peay,15,22,18,0.71,0.6,-6.68,81.6,73.2,74.3,35.3,38.0,37.6,29.7,28.9,15.4,107.5,106.9,,,,,,,,,,164.0,,,70.2,17.9,33.2,1.0,1.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,-5.2,0.5154,53.0,52.2,42.32876712328767,50.68493150684932,42.054794520547944,38.21917808219178,46.16438356164384,60.273972602739725,30.82191780821918,,0.5,0.5,0.5,53.3,45.4,59.0,76.4,50.0,50.1,51.4,-6.0,50.0,55.4,41.0,Sweet 16,7,False,False,True,False,False,128
2026,Nicholls State,12,14,204,0.424,-6.75,-2.04,72.4,74.9,66.7,33.4,25.6,19.9,10.5,20.6,11.9,71.8,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75342465753425,10.95890410958904,68.21917808219177,11.36986301369863,94.24657534246576,99.86301369863013,95.47945205479452,,0.5,0.5,0.5,55.7,69.0,49.9,69.3,9.3,50.1,61.5,7.5,50.0,55.4,37.4,Sweet 16,6,False,False,True,False,False,129
2026,Hawaii,14,24,110,0.75,5.5,-3.57,79.6,69.7,74.1,32.2,39.8,43.2,30.5,25.1,18.8,106.5,101.0,,,,,,,,,,101.0,,,70.7,16.9,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0,0.6463,52.5,46.8,45.75342465753425,27.808219178082194,30.958904109589042,88.21917808219179,38.21917808219178,87.53424657534246,34.38356164383561,,0.5,0.5,0.5,53.1,57.4,41.2,73.5,46.2,50.1,65.3,-7.9,50.0,55.3,41.9,Sweet 16,5,False,False,True,False,False,130
2026,Creighton,9,15,63,0.469,10.5,10.48,75.1,75.0,76.0,35.0,48.0,27.4,27.7,29.9,16.6,115.4,104.9,,,,,,,,,,83.0,,,68.2,14.2,35.3,0.0,0.375,-5.5,,,,,,,,,,,,,,,,,,,,,,,,,-3.5,0.7501,53.5,51.3,18.21917808219178,42.19178082191781,22.19178082191781,56.43835616438356,61.917808219178085,49.45205479452055,13.150684931506849,,0.5,0.5,0.5,47.0,68.5,57.5,44.5,50.7,50.1,60.8,7.7,50.0,55.2,45.2,Sweet 16,6,False,False,True,False,False,131
2026,Penn State,3,12,235,0.375,4.01,9.66,73.7,79.3,75.0,32.4,21.3,19.0,8.3,20.7,10.5,76.6,76.4,,,,,,,,,,141.0,,,,,,0.0,0.0,-16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.86301369863014,11.78082191780822,33.97260273972603,4.383561643835616,98.76712328767124,99.45205479452055,21.91780821917808,,0.5,0.5,0.5,56.2,73.1,65.0,44.6,14.2,50.1,45.6,27.5,50.0,55.2,40.5,Sweet 16,8,False,False,True,True,False,132
2026,Toledo,11,19,314,0.559,1.8,-1.55,81.0,76.6,75.9,36.6,32.3,31.1,30.2,33.9,14.5,113.6,111.8,,,,,,,,,,130.0,,,69.0,18.1,35.3,0.0,0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,0.5449,54.0,54.6,22.73972602739726,72.05479452054794,39.04109589041096,27.671232876712327,40.95890410958904,11.232876712328768,13.972602739726028,,0.5,0.5,0.5,52.4,51.8,66.9,45.9,70.1,50.1,52.1,-0.3,50.0,55.2,46.8,Sweet 16,7,False,False,True,False,False,133
2026,Colorado State,11,21,58,0.636,9.6,5.04,76.1,71.1,77.10000000000001,39.4,48.6,40.8,30.1,28.9,18.5,119.3,109.7,,,,,,,,,,87.0,,,63.9,15.0,34.8,0.5,0.667,8.3,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,0.7235,58.9,53.2,11.232876712328768,63.15068493150685,23.28767123287671,84.79452054794521,42.054794520547944,60.273972602739725,7.397260273972603,,0.5,0.5,0.5,36.8,65.8,54.8,59.6,55.6,50.1,68.6,-2.8,50.0,55.2,44.1,Sweet 16,5,False,False,True,False,False,134
2026,FDU,8,11,86,0.344,-14.97,-7.42,67.2,70.2,70.6,31.0,25.6,18.1,12.0,23.3,11.8,65.0,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72602739726028,7.9452054794520555,89.04109589041096,10.547945205479452,87.94520547945206,96.7123287671233,68.08219178082192,,0.5,0.5,0.5,57.5,60.5,52.7,77.1,9.0,50.1,51.5,9.0,50.0,55.0,36.7,Sweet 16,7,False,False,True,False,False,135
2026,William & Mary,10,20,357,0.625,-0.05,-2.68,83.1,77.7,74.5,33.2,24.8,25.5,8.9,26.0,12.1,82.3,78.5,,,,,,,,,,129.0,,,,,,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.89041095890411,14.520547945205479,44.93150684931507,12.876712328767123,97.94520547945206,81.78082191780823,26.71232876712329,,0.5,0.5,0.5,57.9,67.1,63.0,49.8,18.6,50.1,54.4,12.7,50.0,54.9,40.8,Sweet 16,7,False,False,False,False,False,136
2026,Idaho,9,21,117,0.6,-0.03,-2.69,78.7,72.6,73.5,35.6,28.0,20.4,10.7,26.7,10.6,77.9,73.4,,,,,,,,,,144.0,,,,,,0.0,0.25,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.76712328767124,9.315068493150685,44.657534246575345,5.342465753424658,93.42465753424658,78.4931506849315,39.45205479452055,,0.5,0.5,0.5,61.2,66.1,66.0,43.2,21.8,50.1,50.9,15.2,50.0,54.9,41.8,Sweet 16,7,False,False,False,True,False,137
2026,Idaho State,5,13,118,0.394,-5.53,-1.6,74.5,76.2,73.8,33.0,23.2,21.5,11.0,22.3,11.1,74.0,76.7,,,,,,,,,,236.0,,,,,,1.0,0.4,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.42465753424658,12.054794520547945,63.561643835616444,8.356164383561644,91.78082191780823,98.63013698630137,36.986301369863014,,0.5,0.5,0.5,55.9,56.6,61.9,73.6,11.7,50.1,32.1,24.5,50.0,54.6,37.4,Sweet 16,10,False,False,False,True,False,138
2026,West Virginia,9,18,351,0.563,12.8,8.38,69.2,64.8,67.7,33.0,42.9,35.3,30.9,28.5,17.0,109.7,96.9,,,,,,,,,,59.0,,,63.5,18.0,35.0,0.5,0.429,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,0.8075,51.3,48.2,34.24657534246575,22.465753424657535,17.26027397260274,64.10958904109589,36.16438356164384,64.65753424657534,90.41095890410958,,0.5,0.5,0.5,55.9,72.7,37.3,36.3,57.9,50.1,67.5,5.2,50.0,54.6,48.7,Sweet 16,5,False,False,False,False,False,139
2026,Wyoming,9,18,362,0.563,8.2,4.08,77.1,73.0,74.4,33.4,43.5,35.9,34.3,27.3,16.7,114.6,106.4,,,,,,,,,,99.0,,,67.2,16.7,32.8,0.0,0.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.7029,52.5,52.2,20.54794520547945,46.57534246575342,26.027397260273972,57.12328767123288,13.287671232876713,72.46575342465754,28.767123287671232,,0.5,0.5,0.5,49.7,63.7,51.8,41.9,63.7,50.1,61.6,2.1,50.0,54.5,48.0,Sweet 16,6,False,False,False,False,False,140
2026,Oregon,5,12,232,0.375,9.4,12.06,70.8,73.9,73.0,32.4,42.9,34.8,32.7,32.1,17.8,112.5,103.1,,,,,,,,,,109.0,,,67.0,15.7,33.5,0.0,0.0,-14.6,,,,,,,,,,,,,,,,,,,,,,,,,-5.6,0.7312,49.7,51.0,26.71232876712329,36.02739726027397,24.10958904109589,75.20547945205479,21.643835616438356,22.465753424657535,46.57534246575342,,0.5,0.5,0.5,58.5,66.2,42.4,25.9,77.8,50.1,51.9,14.3,50.0,54.4,52.2,Sweet 16,7,False,False,False,False,False,141
2026,St. Thomas,12,24,292,0.727,6.2,-5.28,82.7,71.7,68.10000000000001,36.4,46.5,34.4,22.3,27.1,13.8,113.5,107.3,,,,,,,,,,103.0,,,69.4,17.1,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,0.6546,59.4,50.9,23.28767123287671,53.42465753424658,29.589041095890412,22.054794520547947,79.58904109589041,74.93150684931507,88.4931506849315,,0.5,0.5,0.5,52.9,56.6,53.2,69.5,32.3,50.1,63.4,-6.8,50.0,54.4,41.0,Sweet 16,5,False,False,False,False,False,142
2026,Sam Houston,13,22,263,0.667,6.5,-0.41,82.2,74.2,72.2,38.4,35.9,34.1,35.4,29.8,16.7,114.4,107.9,,,,,,,,,,107.0,,,71.1,16.1,32.4,0.5,0.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.6602,53.1,51.2,21.095890410958905,56.02739726027397,28.767123287671232,57.12328767123288,8.082191780821917,50.68493150684932,54.794520547945204,,0.5,0.5,0.5,50.5,59.9,52.0,40.5,73.1,50.1,57.8,2.1,50.0,54.4,49.4,Sweet 16,6,False,False,False,False,False,143
2026,Belmont,16,26,22,0.813,11.2,-0.39,83.9,73.3,68.5,41.0,45.7,32.5,28.8,29.2,18.1,119.0,107.8,,,,,,,,,,63.0,,,70.0,17.4,34.2,1.0,1.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,-0.48,0.7564,61.0,49.9,12.054794520547945,55.205479452054796,20.958904109589042,79.86301369863014,52.87671232876713,56.02739726027397,85.61643835616438,,0.5,0.5,0.5,46.1,67.9,40.6,54.2,52.7,50.1,74.3,-6.4,50.0,54.3,46.0,Sweet 16,4,False,False,False,False,False,144
2026,Oakland,12,16,224,0.5,-0.3,-0.1,82.6,81.7,75.0,34.7,34.0,38.1,31.3,34.4,14.7,114.1,114.4,,,,,,,,,,175.0,,,71.0,15.1,34.3,0.5,0.286,-10.6,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.4919,52.7,54.7,21.643835616438356,84.38356164383562,46.02739726027397,29.863013698630137,32.465753424657535,9.863013698630137,21.91780821917808,,0.5,0.5,0.5,46.2,46.4,61.8,58.1,73.0,50.1,43.6,2.8,50.0,54.2,47.1,Sweet 16,8,False,False,False,False,False,145
2026,Texas A&M-Corpus Christi,13,18,308,0.545,-2.46,-1.6,72.5,67.7,67.7,35.6,17.9,21.8,11.4,24.7,13.2,72.0,68.2,,,,,,,,,,,,,,,,0.5,0.333,-12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.34246575342465,2.191780821917808,52.602739726027394,18.356164383561644,90.0,90.41095890410958,90.41095890410958,,0.5,0.5,0.5,60.0,73.3,52.6,42.2,17.6,50.1,63.7,9.6,50.0,54.1,42.8,Sweet 16,5,False,False,False,False,False,146
2026,DePaul,8,16,70,0.5,6.3,6.78,70.2,69.6,69.19999999999999,32.2,39.1,35.8,30.4,30.9,17.9,106.6,100.3,,,,,,,,,,102.0,,,67.5,18.7,35.8,1.0,0.2,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,0.6685,50.1,49.5,45.34246575342466,26.84931506849315,29.178082191780824,76.98630136986301,39.178082191780824,36.986301369863014,78.9041095890411,,0.5,0.5,0.5,57.8,62.3,35.1,47.0,63.9,50.1,55.9,6.4,50.0,54.1,48.6,Sweet 16,6,False,False,False,False,False,147
2026,Monmouth,11,19,186,0.559,-2.1,-3.13,72.7,70.9,74.7,34.4,20.1,19.1,11.1,23.9,11.4,71.8,71.8,,,,,,,,,,168.0,,,,,,0.0,0.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.75342465753425,7.397260273972603,51.369863013698634,9.315068493150685,91.36986301369862,92.46575342465754,24.10958904109589,,0.5,0.5,0.5,58.6,62.6,66.1,51.1,16.5,50.1,47.5,15.1,50.0,54.1,41.0,Sweet 16,7,False,False,False,True,False,148
2026,Rutgers,6,14,255,0.424,3.0,9.46,70.6,75.1,74.1,32.4,34.4,36.9,30.1,33.3,15.0,109.9,106.9,,,,,,,,,,135.0,,,67.4,17.0,35.8,0.0,0.0,-19.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.5,0.5801,47.4,53.1,33.42465753424658,50.68493150684932,35.89041095890411,32.465753424657535,42.054794520547944,13.287671232876713,34.38356164383561,,0.5,0.5,0.5,56.5,56.9,55.5,36.4,69.5,50.1,47.8,9.1,50.0,54.1,49.6,Sweet 16,7,False,False,False,False,False,149
2026,Omaha,8,16,230,0.485,-7.24,-3.48,76.0,76.4,73.5,35.2,24.0,19.1,8.9,25.6,11.1,75.0,77.4,,,,,,,,,,258.0,,,,,,1.0,0.333,-11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05479452054794,13.150684931506849,70.41095890410959,8.356164383561644,97.94520547945206,83.83561643835617,39.45205479452055,,0.5,0.5,0.5,58.5,52.1,64.6,71.5,12.8,50.1,29.5,22.6,50.0,53.9,38.3,Sweet 16,10,False,False,False,True,False,150
2026,Rhode Island,7,16,250,0.5,1.9,0.76,69.9,68.2,72.1,30.2,43.3,39.2,31.0,31.6,19.1,104.6,102.7,,,,,,,,,,151.0,,,67.0,21.6,34.9,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,-8.5,0.5508,50.0,50.7,55.75342465753425,33.83561643835616,38.49315068493151,91.0958904109589,35.47945205479452,30.0,55.75342465753425,,0.5,0.5,0.5,58.6,52.1,34.4,60.7,66.1,50.1,52.8,-0.7,50.0,53.9,47.6,Sweet 16,7,False,False,False,False,False,151
2026,Temple,8,16,301,0.5,1.9,-0.75,73.9,70.8,74.7,33.8,36.5,41.1,29.9,30.2,13.7,112.5,110.6,,,,,,,,,,167.0,,,66.0,15.2,32.4,0.5,0.0,-18.0,,,,,,,,,,,,,,,,,,,,,,,,,-9.3,0.5494,50.5,50.5,26.71232876712329,65.89041095890411,38.49315068493151,21.36986301369863,44.38356164383562,45.06849315068493,24.10958904109589,,0.5,0.5,0.5,50.4,50.1,62.3,54.9,56.8,50.1,42.5,7.6,50.0,53.7,46.0,Sweet 16,8,False,False,False,False,False,152
2026,Siena,13,23,272,0.676,-4.33,-9.18,70.5,65.7,76.9,30.4,17.7,18.9,10.2,24.2,10.3,67.7,68.5,,,,,,,,,,183.0,,,,,,0.0,0.667,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.80821917808218,3.0136986301369864,60.0,3.0136986301369864,95.34246575342465,91.78082191780823,8.493150684931507,,0.5,0.5,0.5,60.9,55.9,66.1,59.1,13.2,50.1,45.0,10.9,50.0,53.6,40.1,Sweet 16,8,False,False,False,False,False,153
2026,Long Island University,15,24,149,0.706,-4.94,-7.91,74.1,71.1,66.8,36.1,16.5,19.8,11.4,23.6,13.0,71.7,73.5,,,,,,,,,,,,,,,,1.0,0.4,-9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.30136986301369,9.726027397260275,62.465753424657535,16.164383561643834,90.0,95.06849315068493,94.79452054794521,,0.5,0.5,0.5,56.6,66.7,53.1,56.2,14.0,50.1,63.7,3.0,50.0,53.6,41.2,Sweet 16,5,False,False,False,False,False,154
2026,Harvard,10,17,109,0.586,-0.9,-4.08,70.1,66.7,79.9,35.2,39.8,26.7,26.7,28.7,17.2,105.8,106.7,,,,,,,,,,152.0,,,64.2,17.3,32.5,1.0,0.667,-4.7,,,,,,,,,,,,,,,,,,,,,,,,,-6.6,0.4774,53.5,50.7,49.589041095890416,49.17808219178082,48.49315068493151,67.3972602739726,69.04109589041096,61.917808219178085,0.547945205479452,,0.5,0.5,0.5,51.4,44.7,57.6,77.9,37.8,50.1,47.4,-2.7,50.0,53.4,41.4,Sweet 16,7,False,False,False,False,False,155
2026,Western Kentucky,11,18,354,0.563,0.2,-0.44,79.3,76.1,75.9,33.0,39.3,40.5,31.8,29.4,14.4,107.3,107.1,,,,,,,,,,160.0,,,70.8,17.4,34.3,0.0,0.5,19.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,0.507,47.3,51.0,43.42465753424658,52.465753424657535,43.013698630136986,26.438356164383563,28.356164383561644,53.6986301369863,13.972602739726028,,0.5,0.5,0.5,52.5,48.6,62.0,51.1,60.1,50.1,50.4,-1.8,50.0,53.3,47.2,Sweet 16,7,False,False,False,False,False,156
2026,Seattle,8,20,270,0.606,6.3,2.73,71.9,67.0,70.39999999999999,32.6,39.0,34.5,24.6,31.8,17.0,102.8,96.5,,,,,,,,,,122.0,,,68.7,21.1,32.4,0.5,0.0,-14.5,,,,,,,,,,,,,,,,,,,,,,,,,-5.3,0.6733,49.4,48.3,62.19178082191781,21.91780821917808,29.178082191780824,64.10958904109589,77.67123287671232,25.616438356164384,70.13698630136986,,0.5,0.5,0.5,71.3,60.2,40.8,35.0,50.5,50.1,55.9,4.3,50.0,53.3,49.0,Sweet 16,6,False,False,False,False,False,157
2026,Pennsylvania,9,17,236,0.607,-0.86,-1.97,75.7,72.9,68.5,38.1,20.6,22.1,11.5,24.9,10.8,75.1,73.5,,,,,,,,,,148.0,,,,,,0.5,0.333,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.64383561643835,9.726027397260275,48.21917808219178,7.123287671232877,89.58904109589041,88.9041095890411,85.61643835616438,,0.5,0.5,0.5,58.8,65.6,58.3,45.4,19.2,50.1,46.8,18.8,50.0,53.2,43.3,Sweet 16,8,False,False,False,True,False,158
2026,Massachusetts-Lowell,9,15,168,0.455,-14.1,-8.4,74.9,76.3,66.7,32.2,18.3,21.5,12.3,25.2,12.2,72.4,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.65753424657535,14.794520547945206,87.12328767123287,13.424657534246576,86.98630136986301,86.57534246575342,95.47945205479452,,0.5,0.5,0.5,56.8,60.3,47.6,69.0,13.4,50.1,54.7,5.6,50.0,53.1,40.3,Sweet 16,7,False,False,False,False,False,159
2026,Troy,12,22,316,0.667,-0.75,-4.56,80.3,73.1,73.8,33.5,27.8,21.8,12.7,25.6,11.9,78.9,74.5,,,,,,,,,,125.0,,,,,,0.0,0.0,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4931506849315,10.684931506849315,47.397260273972606,11.36986301369863,86.02739726027397,83.83561643835617,36.986301369863014,,0.5,0.5,0.5,59.0,65.5,61.8,39.2,22.7,50.1,49.9,15.6,50.0,53.0,44.4,Sweet 16,7,False,False,False,True,False,160
2026,Campbell,8,16,42,0.471,-2.84,-0.09,79.1,77.6,72.6,33.0,21.8,25.1,12.5,23.3,12.4,79.1,77.6,,,,,,,,,,200.0,,,,,,0.5,0.5,-5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8082191780822,13.424657534246576,54.52054794520548,14.383561643835616,86.3013698630137,96.7123287671233,50.821917808219176,,0.5,0.5,0.5,55.2,62.1,57.6,56.7,16.7,50.1,42.8,19.3,50.0,53.0,41.8,Sweet 16,8,False,False,False,True,False,161
2026,Green Bay,12,18,107,0.545,-4.97,-3.0,74.8,74.8,76.6,36.2,19.5,21.8,7.6,23.7,10.5,73.9,75.7,,,,,,,,,,217.0,,,,,,0.0,0.429,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.69863013698631,11.232876712328768,62.73972602739726,4.383561643835616,99.72602739726028,94.24657534246576,10.547945205479452,,0.5,0.5,0.5,57.4,56.8,73.0,54.6,9.9,50.1,39.0,17.8,50.0,53.0,40.5,Sweet 16,9,False,False,False,True,False,162
2026,UAB,11,20,319,0.625,3.3,-0.24,79.2,73.8,70.5,28.0,30.5,36.7,32.7,27.6,12.7,108.6,105.3,,,,,,,,,,118.0,,,70.3,16.2,32.0,0.5,0.0,-14.0,,,,,,,,,,,,,,,,,,,,,,,,,-5.2,0.5874,48.2,49.6,37.80821917808219,43.013698630136986,35.47945205479452,15.205479452054796,21.643835616438356,70.54794520547945,68.9041095890411,,0.5,0.5,0.5,56.0,56.0,50.2,43.5,58.7,50.1,54.2,1.8,50.0,52.9,48.9,Sweet 16,7,False,False,False,False,False,163
2026,Davidson,10,20,65,0.606,7.4,2.77,71.7,67.4,65.3,36.0,43.7,32.0,28.8,30.2,16.1,110.7,103.3,,,,,,,,,,115.0,,,64.8,17.7,32.4,0.5,0.333,-7.3,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,0.6877,53.0,50.6,31.36986301369863,36.84931506849315,26.986301369863014,49.31506849315068,52.87671232876713,45.06849315068493,98.4931506849315,,0.5,0.5,0.5,61.5,61.8,43.8,34.8,55.3,50.1,60.2,1.6,50.0,52.8,50.0,Sweet 16,6,False,False,False,False,False,164
2026,Middle Tennessee,11,17,178,0.531,2.3,1.39,75.4,72.8,70.19999999999999,33.7,45.0,31.6,30.6,28.3,16.9,109.5,107.2,,,,,,,,,,,,,66.3,15.0,33.3,1.0,0.5,-4.0,,,,,,,,,,,,,,,,,,,,,,,,,-7.9,0.5612,51.6,50.8,35.342465753424655,52.87671232876713,38.082191780821915,60.95890410958904,37.534246575342465,66.98630136986301,71.64383561643835,,0.5,0.5,0.5,44.5,61.5,42.7,56.7,52.3,50.1,67.5,-6.0,50.0,52.7,47.1,Sweet 16,5,False,False,False,False,False,165
2026,Tulane,8,18,317,0.545,-3.0,1.13,72.4,75.5,76.6,32.1,44.1,43.8,22.3,35.4,15.7,107.3,110.3,,,,,,,,,,207.0,,,67.9,17.1,34.7,0.5,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,-8.3,0.4206,49.9,51.1,43.42465753424658,64.7945205479452,55.47945205479452,42.87671232876713,79.58904109589041,5.068493150684931,10.547945205479452,,0.5,0.5,0.5,54.9,40.9,57.1,67.7,51.6,50.1,48.2,-7.3,50.0,52.7,45.0,Sweet 16,7,False,False,False,False,False,166
2026,Fairfield,11,21,85,0.618,-8.05,-9.05,74.4,71.5,71.0,33.6,22.6,17.5,13.9,24.6,10.2,71.7,74.2,,,,,,,,,,240.0,,,,,,1.0,0.667,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.30136986301369,10.273972602739725,72.32876712328768,2.191780821917808,83.56164383561644,90.68493150684932,64.52054794520548,,0.5,0.5,0.5,58.7,49.5,58.7,71.0,16.5,50.1,36.0,13.5,50.0,52.7,40.4,Sweet 16,9,False,False,False,False,False,167
2026,San Jose State,3,9,268,0.273,-5.0,6.43,72.0,78.5,73.1,35.2,37.8,32.7,29.6,36.1,15.3,110.9,115.9,,,,,,,,,,244.0,,,65.8,17.5,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,0.3751,49.3,57.4,30.41095890410959,86.84931506849315,63.013698630136986,36.43835616438356,46.986301369863014,2.4657534246575343,44.794520547945204,,0.5,0.5,0.5,45.2,34.8,56.5,79.2,65.7,50.1,35.6,-0.8,50.0,52.6,45.5,Sweet 16,9,False,False,False,False,False,168
2026,Xavier,6,15,363,0.455,7.7,10.16,78.4,80.6,72.89999999999999,36.7,40.4,27.2,26.5,29.1,13.9,115.0,107.3,,,,,,,,,,97.0,,,71.2,15.6,35.1,0.0,0.2,-12.6,,,,,,,,,,,,,,,,,,,,,,,,,-5.1,0.6898,51.8,53.9,19.45205479452055,53.42465753424658,26.301369863013697,22.73972602739726,70.68493150684931,57.534246575342465,47.671232876712324,,0.5,0.5,0.5,47.0,65.0,61.4,37.3,43.1,50.1,56.7,8.3,50.0,52.5,47.6,Sweet 16,6,False,False,False,False,False,169
2026,Southern Illinois,10,16,284,0.5,2.5,0.88,73.0,69.6,67.9,27.8,29.2,31.3,30.9,27.3,17.0,102.7,100.2,,,,,,,,,,120.0,,,70.0,18.5,30.4,1.0,1.0,15.5,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,0.572,49.2,49.0,62.87671232876713,26.575342465753426,37.80821917808219,64.10958904109589,36.16438356164384,72.46575342465754,89.58904109589041,,0.5,0.5,0.5,61.1,54.6,33.8,55.8,51.1,50.1,56.7,-2.1,50.0,52.4,47.9,Sweet 16,6,False,False,False,False,False,170
2026,Utah Valley,14,25,334,0.781,9.4,-1.76,80.8,68.6,69.6,33.8,32.9,37.3,35.2,31.6,20.2,112.4,103.0,,,,,,,,,,85.0,,,70.0,21.4,34.8,0.0,0.667,7.0,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,0.7323,55.3,49.1,27.397260273972602,35.342465753424655,24.10958904109589,97.12328767123287,8.904109589041095,30.0,75.47945205479452,,0.5,0.5,0.5,57.6,63.9,33.1,24.8,80.9,50.1,68.4,-4.5,50.0,52.3,55.2,Sweet 16,5,False,False,False,False,False,171
